id,group,drink_groom,drink_move/explore,food motivated_groom,food motivated_move/explore,groom_drink,groom_food motivated,groom_move/explore,move/explore_drink,move/explore_food motivated,move/explore_groom,move/explore_shelter,shelter_move/explore
96,saline_orfo,0.03333333333333333,0.4666666666666667,0.3165829145728643,0.41708542713567837,0.0,0.3614457831325301,0.26506024096385544,0.08244680851063829,0.22872340425531915,0.10372340425531915,0.1276595744680851,0.5444444444444444
253,dan_sd,0.11965811965811966,0.4358974358974359,0.07641196013289037,0.3089700996677741,0.05138339920948617,0.07905138339920949,0.3359683794466403,0.08783783783783784,0.16047297297297297,0.13682432432432431,0.10135135135135136,0.5714285714285714
253,veh_sd,0.13675213675213677,0.3076923076923077,0.13953488372093023,0.4750830564784053,0.043478260869565216,0.16996047430830039,0.3201581027667984,0.06756756756756757,0.23817567567567569,0.13006756756756757,0.0777027027027027,0.41904761904761906
287,dan_sd,0.0,0.34210526315789475,0.04132231404958678,0.48760330578512395,0.0,0.05263157894736842,0.6210526315789474,0.038348082595870206,0.168141592920354,0.17404129793510326,0.13569321533923304,0.4036697247706422
287,veh_sd,0.07894736842105263,0.5789473684210527,0.04132231404958678,0.4297520661157025,0.010526315789473684,0.021052631578947368,0.29473684210526313,0.07079646017699115,0.15634218289085547,0.06784660766961652,0.1887905604719764,0.5596330275229358
712,dan_sd,0.0,0.04,0.25821596244131456,0.3380281690140845,0.0,0.07266982622432859,0.45813586097946285,0.0011961722488038277,0.09688995215311005,0.3373205741626794,0.05382775119617225,0.4166666666666667
712,veh_sd,0.12,0.84,0.07981220657276995,0.323943661971831,0.00315955766192733,0.02843601895734597,0.43601895734597157,0.02631578947368421,0.07894736842105263,0.33014354066985646,0.07535885167464115,0.5648148148148148
718,dan_sd,0.0,0.047619047619047616,0.12442396313364056,0.14746543778801843,0.0,0.19852941176470587,0.18382352941176472,0.003472222222222222,0.1111111111111111,0.08680555555555555,0.0625,0.3829787234042553
718,veh_sd,0.047619047619047616,0.9047619047619048,0.18433179723502305,0.543778801843318,0.007352941176470588,0.25,0.3602941176470588,0.06597222222222222,0.4270833333333333,0.14930555555555555,0.09375,0.574468085106383
720,dan_sd,0.03125,0.25,0.24507042253521127,0.323943661971831,0.007792207792207792,0.21298701298701297,0.2623376623376623,0.024834437086092714,0.19701986754966888,0.15894039735099338,0.023178807947019868,0.2
720,veh_sd,0.0625,0.65625,0.10985915492957747,0.3211267605633803,0.012987012987012988,0.09090909090909091,0.4103896103896104,0.06788079470198675,0.19536423841059603,0.2582781456953642,0.07450331125827815,0.7666666666666667
786,dan_sd,0.0,0.020833333333333332,0.041666666666666664,0.24166666666666667,0.0,0.017094017094017096,0.782051282051282,0.002197802197802198,0.06593406593406594,0.4,0.07032967032967033,0.38271604938271603
786,veh_sd,0.08333333333333333,0.8958333333333334,0.041666666666666664,0.675,0.017094017094017096,0.017094017094017096,0.16666666666666666,0.0945054945054945,0.17362637362637362,0.08351648351648351,0.10989010989010989,0.5802469135802469
1006,dan_sd,0.05434782608695652,0.45652173913043476,0.019867549668874173,0.4503311258278146,0.03125,0.020833333333333332,0.546875,0.07246376811594203,0.11775362318840579,0.19384057971014493,0.1213768115942029,0.3950617283950617
